Date_recorded,Picture_url,Title,Year,Type,Mileage,Engine Size,BHP,Transmition,Fuel Type,Price 
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/7e1a6504a0e149cfb3d0eb872c04cdc2.jpg, SEAT Leon 2.0 TDI FR 5dr [Technology Pack], 2013 (63 reg), Hatchback, 43100 miles, 2.0L, 148bhp, Manual, Diesel, 9000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2689102517e441bea3a90ed37234e31d.jpg, SEAT Leon 1.8 20v Cupra R 225 5dr CLICK FOR FINANCE ON WEBSITE TODAY, 2003 (53 reg), Hatchback, 11500 miles, 1.8L, 222bhp, Manual, Petrol, 9000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/da252240e1c24cf384e7a7e1a18b78d2.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2010 (10 reg), Hatchback, 68000 miles, 2.0L, 261bhp, Manual, Petrol, 9490
2019-02-13, /images/noimage/no_image_266x200.png, SEAT Leon 2.0 TDI FR+ Supercopa 5dr, 2012 (62 reg), Hatchback, 59500 miles, 2.0L, 168bhp, Manual, Diesel, 9495
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/24eaa3303855455eb7a0f29bde9b673f.jpg, SEAT Leon 1.2 TSI 110 SE 5dr [Technology Pack], 2016 (16 reg), Hatchback, 28814 miles, 1.2L, 108bhp, Manual, Petrol, 9500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/3fa966da28e147bbba8cf8000d99180c.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 14562 miles, 2.0L, 286bhp, Manual, Petrol, 18300
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/69e6fb50ddf94eb0abe40bd5a0616eae.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 184 BHP, 2014 (64 reg), Hatchback, 63899 miles, 2.0L, 184BHP, Manual, Diesel, 9590
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/717b27517f3d4ee786596f8ddd40beb5.jpg, SEAT Leon 2.0 TDI [150] FR 5dr [Technology Pack], 2015 (65 reg), Hatchback, 71481 miles, 2.0L, 148bhp, Manual, Diesel, 9593
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9352f4bf5ae34636998b57c7d4c308a6.jpg, SEAT Leon 2.0 TSI Cupra 5dr, 2011 (11 reg), Hatchback, 37711 miles, 2.0L, 237bhp, Manual, Petrol, 9750
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8b57aa377bc94eb3bf6688a836902d99.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2010 (60 reg), Hatchback, 81847 miles, 2.0L, 261bhp, Manual, Petrol, 9750
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9e405c0773b24b9395d0c6039f366168.jpg, SEAT Leon 2.0 CUPRA K1 TSI 5d 237 BHP, 2008 (08 reg), Hatchback, 66000 miles, 2.0L, 237bhp, Manual, Petrol, 9950
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a00510e1e63740f1b105ccc3f47aab25.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (58 reg), Hatchback, 45000 miles, 2.0L, 237bhp, Manual, Petrol, 9990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d7c592e220c64d3e99da85f70bd73844.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2011 (61 reg), Hatchback, 77000 miles, 2.0L, 261bhp, Manual, Petrol, 9995
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/bef2777526d7402ab99a060d3fdd1941.jpg, SEAT Leon 1.4 TSI ACT 150 FR 5dr [Technology Pack], 2014 (64 reg), Hatchback, 39939 miles, 1.4L, 148bhp, Manual, Petrol, 10000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/7b01206203f04cf79b9a4348a0805186.jpg, SEAT Leon 2.0 TDI FR 5dr DSG [Technology Pack], 2014 (14 reg), Hatchback, 48291 miles, 2.0L, 148bhp, Automatic, Diesel, 10000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/831889f7b28146f9b067d1514deeaa38.jpg, SEAT Leon 1.4 TSI FR TECHNOLOGY 5d 150 BHP £0 DEPOSIT FINANCE …, 2015 (15 reg), Hatchback, 45557 miles, 1.4L, 148bhp, Manual, Petrol, 10200
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/971cb3c23f8e4ce585f16443184ce1db.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300, 2017 (17 reg), Hatchback, 11875 miles, 2.0L, 296bhp, Manual, Petrol, 20990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f074a9e74cf84a3ea2e6719353748d04.jpg, SEAT New Leon 1.4 TSI ACT FR Hatchback 5-Door 1.4 TSI FR (Tech …, 2015 (15 reg), Hatchback, 41000 miles, 1.4L, 148bhp, Manual, Petrol, 10495
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2bfe556537aa42c0b09dbf4d1dd84e1a.jpg, SEAT Leon 1.4 TSI ACT 150 FR 5dr [Technology Pack], 2015 (15 reg), Hatchback, 28032 miles, 1.4L, 148bhp, Manual, Petrol, 10795
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/add8e2984d34436e94ce923a02795c6a.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2012 (62 reg), Hatchback, 81080 miles, 2.0L, 261bhp, Manual, Petrol, 10900
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f281c98cfb284b7daf8a469138f80c06.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY FSSH 6 MONTHS RAC WARRANTY FREE + …, 2015, Hatchback, 59924 miles, 2.0L, 148bhp, Manual, Diesel, 10950
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/97286c072c9d46168efa78cce3148c0d.jpg, SEAT New Leon 1.8 TSI FR 5-Door Hatchback 1.8 TSI FR (Tech Pack) …, 2015 (15 reg), Hatchback, 34642 miles, 1.8L, 178bhp, Manual, Petrol, 10990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1f2533e611ea45f9bf60808c77a92c98.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 150 BHP full service history …, 2016 (16 reg), Hatchback, 28506 miles, 2.0L, 148bhp, Manual, Diesel, 11150
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a0ae0a2e299f42878f8c70180acbf87c.jpg, SEAT New Leon 2.0 TDi FR (150 PS) S/S 5-Door Hatchback 2.0 TDI FR …, 2015 (65 reg), Hatchback, 28861 miles, 2.0L, 148bhp, Manual, Diesel, 11295
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/de0d13c5b40e4806adde68b7bd545ceb.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2010 (60 reg), Hatchback, 59900 miles, 2.0L, 261bhp, Manual, Petrol, 11480
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f804b086da644ad18777bc342116fcdf.jpg, SEAT Leon CUPRA K1 TSI 2.0 5dr, 2008 (58 reg), Hatchback, 48000 miles, 2.0L, 237bhp, Manual, Petrol, 11495
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8d4bdd53bb984dd5921636a7f3c9c3f9.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2010 (60 reg), Hatchback, 42500 miles, 2.0L, 261bhp, Manual, Petrol, 11500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e5ed00c3d7d74c7eadb8f96ca395e7d1.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2011 (11 reg), Hatchback, 44000 miles, 2.0L, 261bhp, Manual, Petrol, 12750
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c91a9d2a9c8a48c7b7774652349eb309.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2010 (60 reg), Hatchback, 47000 miles, 2.0L, 261bhp, Manual, Petrol, 11690
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/517b87a41a7d42f29143548efff28c73.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2011 (60 reg), Hatchback, 57000 miles, 2.0L, 261bhp, Manual, Petrol, 11990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/99e3b2f786d341e29e466e842239de24.jpg, SEAT New Leon 2.0 TDi FR (150 PS) S/S 5-Door Hatchback 2.0 TDI FR …, 2016 (16 reg), Hatchback, 36323 miles, 2.0L, 148bhp, Manual, Diesel, 11995
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6d15c5e4fd8f4be880a6216116aa33a1.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2012 (12 reg), Hatchback, 58000 miles, 2.0L, 261bhp, Manual, Petrol, 12000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8ff7178d23b74b4c9741b9b99a7bf471.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2011 (11 reg), Hatchback, 40000 miles, 2.0L, 261bhp, Manual, Petrol, 12485
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ae9370f1b3774a05bd90c49185637e9a.jpg, SEAT Leon 1.6 TDI SE Dynamic Technology 5dr, 2017 (17 reg), Hatchback, 8666 miles, 1.6L, 113bhp, Manual, Diesel, 12500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0395eca4ff3b4e28a4a114afa053246d.jpg, SEAT Leon 1.2 TSI SE Dynamic Technology 5dr, 2018 (18 reg), Hatchback, 14131 miles, 1.2L, 108bhp, Manual, Petrol, 12500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/35a8cb6c2c6947c8b8e22290f3e6fe5e.jpg, SEAT Leon 1.2 TSI SE Dynamic Technology 5dr, 2018 (18 reg), Hatchback, 7240 miles, 1.2L, 108bhp, Manual, Petrol, 12700
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e5ed00c3d7d74c7eadb8f96ca395e7d1.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2011 (11 reg), Hatchback, 44000 miles, 2.0L, 261bhp, Manual, Petrol, 12750
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/572acb6548314e84b75ad96e051a0ec6.jpg, SEAT Leon 1.4 TSI XCELLENCE Technology (s/s) 5dr, 2017 (17 reg), Hatchback, 19842 miles, 1.4L, 123bhp, Manual, Petrol, 12971
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/3fa966da28e147bbba8cf8000d99180c.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 14562 miles, 2.0L, 286bhp, Manual, Petrol, 18300
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/34559d0854c5467390b5b8a5dcc7a8f8.jpg, SEAT Leon 2.0 TSI CUPRA 5d 276 BHP £0 DEPOSIT FINANCE AVAILABLE, 2015 (15 reg), Hatchback, 64713 miles, 2.0L, 276bhp, Manual, Petrol, 13200
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/fd877a5184a74b5e97e3d8d20bfa7be6.jpg, SEAT Leon 2.0 TDI [184] FR 5dr [Technology Pack], 2016 (66 reg), Hatchback, 15184 miles, 2.0L, 181bhp, Manual, Diesel, 13285
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ed60d4001fe049dfad58024696bd0584.jpg, SEAT Leon 2.0 TSI Cupra 280 5dr, 2014 (14 reg), Hatchback, 33710 miles, 2.0L, 276bhp, Manual, Petrol, 13490
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/4e1632b6265148f198f180938487d611.jpg, SEAT Leon 2.0 TSI Cupra 280 DSG (s/s) 5dr, 2014 (14 reg), Hatchback, 63000 miles, 2.0L, 276bhp, Automatic, Petrol, 13490
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/eef188cf0fd042ea942f15344bdf7d91.jpg, SEAT Leon TSI CUPRA DSG 2.0 5dr, 2014 (14 reg), Hatchback, 63000 miles, 2.0L, 276bhp, Automatic, Petrol, 13650
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/930ee45e65184afb8b1725e78913b503.jpg, SEAT Leon 1.4 TSI [125] FR Technology 5dr [18in Alloys], 2017 (67 reg), Hatchback, 10293 miles, 1.4L, 123bhp, Manual, Petrol, 13694
2019-02-13, /images/noimage/no_image_266x200.png, SEAT New Leon 1.4 EcoTSI (150PS) FR Hatchback 5-Door 1.4 EcoTSI FR …, 2016 (66 reg), Hatchback, 25831 miles, 1.4L, 148bhp, Manual, Petrol, 13995
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/bb9e3f1a22974f88a2419f2e3fcb4f63.jpg, SEAT Leon 1.8 TSI FR Technology 5dr, 2017 (17 reg), Hatchback, 7142 miles, 1.8L, 178bhp, Manual, Petrol, 14000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/92991058a7a54656897523e07c2131ec.jpg, SEAT Leon 2.0 TSI CUPRA 5d 276 BHP 1 FORMER KEEPER+12 MONTHS MOT, 2015 (15 reg), Hatchback, 41300 miles, 2.0L, 276bhp, Manual, Petrol, 14444
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f5c2c40b029f4647aea0e9a0e5bd957f.jpg, SEAT Leon 2.0 TSI CUPRA 280 (S/S) Sports Tourer 5-Door 5dr, 2015 (15 reg), Estate, 41074 miles, 2.0L, 276bhp, Manual, Petrol, 14500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/18c7b5d8148a4dc88c522207175ec9b7.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 18294 miles, 2.0L, 286bhp, Manual, Petrol, 18900
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0edcc050a06246bcb133dc0deebdace5.jpg, SEAT Leon 2.0 TDI 150 FR Technology 5dr, 2017 (67 reg), Hatchback, 14291 miles, 2.0L, 148bhp, Manual, Diesel, 14500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a1a4bc6b60f049a1943cbc65d64890b5.jpg, SEAT Leon 2.0 TDI XCELLENCE Technology ST DSG (s/s) 5dr, 2017 (17 reg), Estate, 12828 miles, 2.0L, 181bhp, Automatic, Diesel, 14590
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/7695385581474108add77fa297b4bfeb.jpg, SEAT Leon 2.0 TSI Cupra 280 (s/s) 5dr, 2015 (15 reg), Hatchback, 19500 miles, 2.0L, 276bhp, Manual, Petrol, 14995
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/7871d2c3fa224c82a65cc0a7eb50b1a0.jpg, SEAT Leon 2.0 TSI Cupra 280 ST (s/s) 5dr, 2015, Estate, 38526 miles, 2.0L, 276bhp, Manual, Petrol, 15250
2019-02-13, /images/noimage/no_image_266x200.png, SEAT Leon 2.0 TSI Cupra 280 5-Door Hatchback 5dr, 2015 (15 reg), Hatchback, 29795 miles, 2.0L, 276bhp, Manual, Petrol, 15295
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/39df331886944316b3aaff03be866671.jpg, SEAT Leon 1.6 TDI SE Dynamic Technology 5dr, 2018 (68 reg), Hatchback, 10 miles, 1.6L, 113bhp, Manual, Diesel, 15300
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2e143a2760f047dd91f907c1be4f2ec8.jpg, SEAT Leon 2.0 TDI 150 Xcellence Technology 5dr, 2017 (67 reg), Hatchback, 8463 miles, 2.0L, 148bhp, Manual, Diesel, 15300
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/748fdb9248764b96bb9a5848022ed8a9.jpg, SEAT Leon 2.0 TSI Cupra 280 DSG (s/s) 5dr, 2014 (14 reg), Hatchback, 48000 miles, 2.0L, 276bhp, Automatic, Petrol, 15495
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f54b398879224ac4bcc35743e63fe0fe.jpg, SEAT Leon 1.4 TSI XCELLENCE Technology ST (s/s) 5dr, 2017 (67 reg), Estate, 8764 miles, 1.4L, 123bhp, Manual, Petrol, 15495
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6f94e9d320a44c7e8f4af89c1a53995f.jpg, SEAT Leon 1.8 TSI FR Technology 5dr, 2018 (18 reg), Hatchback, 7542 miles, 1.8L, 178bhp, Manual, Petrol, 15500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/18c7b5d8148a4dc88c522207175ec9b7.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 18294 miles, 2.0L, 286bhp, Manual, Petrol, 18900
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1bd7e3807f614188bd5d30e8720106d2.jpg, SEAT Leon 2.0 TDI 184 Xcellence Technology 5dr, 2017 (67 reg), Hatchback, 4787 miles, 2.0L, 181bhp, Manual, Diesel, 15500
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/bdf8204a466b4c188d43e9850c7e1d4f.jpg, SEAT Leon ST 1.4 EcoTSI 150 FR 5dr DSG [Technology Pack] Estate, 2017, Estate, 7044 miles, 1.4L, 148bhp, Automatic, Petrol, 15695
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9112d7ebac14477bac31765e1301b98a.jpg, SEAT Leon 1.4 TSI 125 FR Technology 5dr, 2018 (68 reg), Hatchback, 10 miles, 1.4L, 123bhp, Manual, Petrol, 15800
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/afa8b1f0b63a45acb459cceee5f91792.jpg, SEAT Leon TSI CUPRA 280 - SAT NAV - SUNROOF 2.0 5dr, 2015 (65 reg), Hatchback, 45950 miles, 2.0L, 276bhp, Manual, Petrol, 15990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/979efaa0822049469c9dc446462c8600.jpg, SEAT Leon 2.0 TSI CUPRA DSG 5d AUTO 276 BHP, 2015 (65 reg), Estate, 33000 miles, 2.0L, 276bhp, Automatic, Petrol, 15990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/74e74d217ee24143ac6b573c777a3370.jpg, SEAT Leon 2.0 TSI Cupra 280 (s/s) 5dr, 2015, Hatchback, 30168 miles, 2.0L, 276bhp, Manual, Petrol, 15990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1957721742ff4ac18085e3ce0cd2656d.jpg, SEAT Leon 2.0 TSI CUPRA DSG 5d AUTO 286 BHP Great looking example!, 2016 (16 reg), Estate, 44438 miles, 2.0L, 286bhp, Automatic, Petrol, 15995
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8887c545961f4d85b04330e8551be591.jpg, SEAT Leon 2.0 TSI CUPRA DSG 5d AUTO 276 BHP BEAUTY CAR-SAT …, 2014 (14 reg), Hatchback, 30948 miles, 2.0L, 276bhp, Automatic, Petrol, 16000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0d686499969f4d17a7e04c8512759ca5.jpg, SEAT Leon Diesel Hatchback 2.0 TDI 150 Xcellence Technology 5dr …, 2018 (18 reg), Hatchback, 13321 miles, 2.0L, 148bhp, Manual, Diesel, 16000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c445fe22c5ba495da94e8871c3ede264.jpg, SEAT Leon Diesel Hatchback 2.0 TDI 150 Xcellence Technology 5dr …, 2018 (18 reg), Hatchback, 14817 miles, 2.0L, 148bhp, Manual, Diesel, 16000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/971cb3c23f8e4ce585f16443184ce1db.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300, 2017 (17 reg), Hatchback, 11875 miles, 2.0L, 296bhp, Manual, Petrol, 20990
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18448
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9edc736d459a44538f4f74e77d23ad4f.jpg, SEAT Leon Diesel Hatchback 2.0 TDI 150 Xcellence [EZ] 5dr, 2018 (18 reg), Hatchback, 15671 miles, 2.0L, 148bhp, Manual, Diesel, 16000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/4f5cddbb747c481a9110119920b62122.jpg, SEAT Leon Diesel Hatchback 2.0 TDI 150 Xcellence [EZ] 5dr, 2018 (18 reg), Hatchback, 15244 miles, 2.0L, 148bhp, Manual, Diesel, 16000
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/33e82f9d26014a519221cdad08f2766a.jpg, SEAT Leon 2.0 TSI Cupra 290 (s/s) 5dr, 2016 (16 reg), Hatchback, 29300 miles, 2.0L, 286bhp, Manual, Petrol, 16200
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b8e384ce42de45c7a5b051572eaef88a.jpg, SEAT Leon 2.0 TSI 280 Cupra 5dr Winter Pack, 2015 (65 reg), Hatchback, 25397 miles, 2.0L, 276bhp, Manual, Petrol, 16200
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11644f6311d34c44b1c358d9e41c7bd4.jpg, SEAT Leon 2.0 TDI 150 Xcellence Technology 5dr, 2017 (67 reg), Estate, 5325 miles, 2.0L, 148bhp, Manual, Diesel, 16300
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/af7b79717fb046cd921dc8af3cb7d335.jpg, SEAT Leon 2.0 TSI Cupra 290 DSG 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 34580 miles, 2.0L, 286bhp, Automatic, Petrol, 16490
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f38bc098241f4e79b4ed58ab5f436935.jpg, SEAT Leon 2.0 TDI XCELLENCE Technology ST 5dr Diesel Manual (s/s) …, 2018 (18 reg), Estate, 1585 miles, 2.0L, 148bhp, Manual, Diesel, 16544
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c4ebb74a3492485fb86df796c47b05d4.jpg, SEAT Leon 2.0 TSI Cupra 280 DSG (s/s) 5dr, 2015 (15 reg), Hatchback, 24000 miles, 2.0L, 276bhp, Automatic, Petrol, 16580
2019-02-13, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1fd8f1da03fb4fa7a61bb8c131509349.jpg, SEAT Leon 2.0 Tsi Cupra Black 290 5Dr, 2016 (16 reg), Hatchback, 25376 miles, 2.0L, 286bhp, Manual, Petrol, 16799
